recommended_titles,# movies,error,movies
"['Children of Men (2006)', 'Day After Tomorrow, The (2004)', 'Jurassic World (2015)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Aelita: The Queen of Mars (Aelita) (1924)']",194,0.551841747995594,"['Children of Men (2006)', 'Day After Tomorrow, The (2004)', 'Jurassic World (2015)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Northwest Passage (1940)', 'Aelita: The Queen of Mars (Aelita) (1924)']",608,0.13754811349495533,"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Northwest Passage (1940)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Super Mario Bros. (1993)', ""Futurama: Bender's Game (2008)"", 'Osmosis Jones (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Flashback (1990)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'The Great Train Robbery (1978)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']",168,0.19300569560517658,"['Super Mario Bros. (1993)', ""Futurama: Bender's Game (2008)"", 'Osmosis Jones (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Flashback (1990)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'The Great Train Robbery (1978)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']"
"['City of God (Cidade de Deus) (2002)', 'Blood Diamond (2006)', 'Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Aelita: The Queen of Mars (Aelita) (1924)']",38,0.30225467819217816,"['City of God (Cidade de Deus) (2002)', 'Blood Diamond (2006)', 'Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Mulan (1998)', 'Click (2006)', 'Enchanted (2007)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Mind Game (2004)', 'Puss in Boots (Nagagutsu o haita neko) (1969)', 'Feast (2014)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Gnomeo & Juliet (2011)']",71,0.10814646464646473,"['Mulan (1998)', 'Click (2006)', 'Enchanted (2007)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Mind Game (2004)', 'Puss in Boots (Nagagutsu o haita neko) (1969)', 'Feast (2014)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Gnomeo & Juliet (2011)']"
"['Mulan (1998)', 'Click (2006)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']",128,0.16302796865862484,"['Mulan (1998)', 'Click (2006)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['City of God (Cidade de Deus) (2002)', 'Blood Diamond (2006)', 'Sherlock Holmes: A Game of Shadows (2011)', ""Charlie's Angels: Full Throttle (2003)"", 'Machete (2010)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Diamond Arm, The (Brilliantovaya ruka) (1968)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Seven-Per-Cent Solution, The (1976)', 'Aelita: The Queen of Mars (Aelita) (1924)']",23,0.6419263329263332,"['City of God (Cidade de Deus) (2002)', 'Blood Diamond (2006)', 'Sherlock Holmes: A Game of Shadows (2011)', ""Charlie's Angels: Full Throttle (2003)"", 'Machete (2010)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Diamond Arm, The (Brilliantovaya ruka) (1968)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Seven-Per-Cent Solution, The (1976)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Ghost (1990)', 'Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Rules of Attraction, The (2002)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Confessions of a Dangerous Mind (2002)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'What Happened Was... (1994)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']",32,0.5303296703296703,"['Ghost (1990)', 'Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Rules of Attraction, The (2002)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Confessions of a Dangerous Mind (2002)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'What Happened Was... (1994)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['True Lies (1994)', 'Ghost (1990)', 'Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Lara Croft Tomb Raider: The Cradle of Life (2003)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Confessions of a Dangerous Mind (2002)', 'Dragonheart 2: A New Beginning (2000)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Love Exposure (Ai No Mukidashi) (2008)']",20,0.5133333333333334,"['True Lies (1994)', 'Ghost (1990)', 'Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Lara Croft Tomb Raider: The Cradle of Life (2003)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Confessions of a Dangerous Mind (2002)', 'Dragonheart 2: A New Beginning (2000)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Love Exposure (Ai No Mukidashi) (2008)']"
"['Shrek (2001)', 'Toy Story 3 (2010)', 'Robots (2005)', 'Enchanted (2007)', ""Futurama: Bender's Game (2008)"", 'Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Ant Bully, The (2006)', 'Kingsglaive: Final Fantasy XV (2016)', 'Mars Needs Moms (2011)', 'Gnomeo & Juliet (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']",48,0.4212175324675326,"['Shrek (2001)', 'Toy Story 3 (2010)', 'Robots (2005)', 'Enchanted (2007)', ""Futurama: Bender's Game (2008)"", 'Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Ant Bully, The (2006)', 'Kingsglaive: Final Fantasy XV (2016)', 'Mars Needs Moms (2011)', 'Gnomeo & Juliet (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']"
"['Children of Men (2006)', 'The Hunger Games (2012)', 'Day After Tomorrow, The (2004)', 'Jurassic World (2015)', 'Super Mario Bros. (1993)', 'Jumper (2008)', 'Cave, The (2005)', 'Black Mask (Hak hap) (1996)', 'Who Am I? (Wo shi shei) (1998)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', ""Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)"", 'Aelita: The Queen of Mars (Aelita) (1924)', 'Rogue (2007)']",58,0.2326677257927258,"['Children of Men (2006)', 'The Hunger Games (2012)', 'Day After Tomorrow, The (2004)', 'Jurassic World (2015)', 'Super Mario Bros. (1993)', 'Jumper (2008)', 'Cave, The (2005)', 'Black Mask (Hak hap) (1996)', 'Who Am I? (Wo shi shei) (1998)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', ""Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)"", 'Aelita: The Queen of Mars (Aelita) (1924)', 'Rogue (2007)']"
"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']",26,0.1443406593406594,"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Mummy, The (1999)', 'Mulan (1998)', 'Inside Out (2015)', 'The Lego Movie (2014)', 'Enchanted (2007)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', ""Cirque du Freak: The Vampire's Assistant (2009)"", 'Gnomeo & Juliet (2011)']",59,0.3918788156288156,"['Mummy, The (1999)', 'Mulan (1998)', 'Inside Out (2015)', 'The Lego Movie (2014)', 'Enchanted (2007)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', ""Cirque du Freak: The Vampire's Assistant (2009)"", 'Gnomeo & Juliet (2011)']"
"['Blood Diamond (2006)', 'Bad Boys (1995)', 'Strange Days (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Rubber (2010)', 'Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)', 'Seven-Per-Cent Solution, The (1976)']",63,0.1944848180142298,"['Blood Diamond (2006)', 'Bad Boys (1995)', 'Strange Days (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Another 48 Hrs. (1990)', 'Wasabi (2001)', 'Rubber (2010)', 'Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)', 'Seven-Per-Cent Solution, The (1976)']"
"['Click (2006)', 'Osmosis Jones (2001)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Aelita: The Queen of Mars (Aelita) (1924)']",179,0.5605735779591989,"['Click (2006)', 'Osmosis Jones (2001)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Star Wars: Episode VII - The Force Awakens (2015)', 'Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)', 'Man of Steel (2013)', 'Super Mario Bros. (1993)', 'Robots (2005)', 'Kung Fu Panda 2 (2011)', 'Madagascar: Escape 2 Africa (2008)', 'Meet the Robinsons (2007)', ""Futurama: Bender's Game (2008)"", 'Kingsglaive: Final Fantasy XV (2016)', 'Batman/Superman Movie, The (1998)', 'G.I. Joe: The Movie (1987)', 'Aelita: The Queen of Mars (Aelita) (1924)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']",34,0.5802288188002475,"['Star Wars: Episode VII - The Force Awakens (2015)', 'Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)', 'Man of Steel (2013)', 'Super Mario Bros. (1993)', 'Robots (2005)', 'Kung Fu Panda 2 (2011)', 'Madagascar: Escape 2 Africa (2008)', 'Meet the Robinsons (2007)', ""Futurama: Bender's Game (2008)"", 'Kingsglaive: Final Fantasy XV (2016)', 'Batman/Superman Movie, The (1998)', 'G.I. Joe: The Movie (1987)', 'Aelita: The Queen of Mars (Aelita) (1924)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']"
"['The Lego Movie (2014)', 'Super Mario Bros. (1993)', 'Rango (2011)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Meet the Robinsons (2007)', ""Futurama: Bender's Game (2008)"", 'Chicken Little (2005)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Rubber (2010)', 'Maximum Ride (2016)', 'Honey, We Shrunk Ourselves (1997)', 'Ratchet & Clank (2016)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']",46,0.4125453517071165,"['The Lego Movie (2014)', 'Super Mario Bros. (1993)', 'Rango (2011)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Meet the Robinsons (2007)', ""Futurama: Bender's Game (2008)"", 'Chicken Little (2005)', 'TMNT (Teenage Mutant Ninja Turtles) (2007)', ""Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"", 'Rubber (2010)', 'Maximum Ride (2016)', 'Honey, We Shrunk Ourselves (1997)', 'Ratchet & Clank (2016)', 'Mars Needs Moms (2011)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)']"
"['Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Osmosis Jones (2001)', 'Inherent Vice (2014)', 'Barbarian Invasions, The (Les invasions barbares) (2003)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Seven-Per-Cent Solution, The (1976)', 'Song of the Thin Man (1947)', 'Another Thin Man (1939)']",398,0.12956747534872534,"['Mulan (1998)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Osmosis Jones (2001)', 'Inherent Vice (2014)', 'Barbarian Invasions, The (Les invasions barbares) (2003)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Seven-Per-Cent Solution, The (1976)', 'Song of the Thin Man (1947)', 'Another Thin Man (1939)']"
"['Three Kings (1999)', 'Mulan (1998)', 'Inside Out (2015)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', 'Flashback (1990)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Seven-Per-Cent Solution, The (1976)', 'The Great Train Robbery (1978)']",21,0.35457516339869255,"['Three Kings (1999)', 'Mulan (1998)', 'Inside Out (2015)', 'Hunting Party, The (2007)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Dragonheart 2: A New Beginning (2000)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Wizards of Waverly Place: The Movie (2009)', 'Flashback (1990)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Seven-Per-Cent Solution, The (1976)', 'The Great Train Robbery (1978)']"
"['Mummy, The (1999)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Machine Girl, The (Kataude mashin gâru) (2008)', 'Interstate 60 (2002)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)', ""Cirque du Freak: The Vampire's Assistant (2009)"", ""Pusher III: I'm the Angel of Death (2005)""]",26,0.5336111111111111,"['Mummy, The (1999)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Machine Girl, The (Kataude mashin gâru) (2008)', 'Interstate 60 (2002)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)', ""Cirque du Freak: The Vampire's Assistant (2009)"", ""Pusher III: I'm the Angel of Death (2005)""]"
"['Mulan (1998)', 'Out of Sight (1998)', 'Click (2006)', 'Nurse Betty (2000)', 'Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'Feast (2014)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Sisterhood of the Traveling Pants 2, The (2008)']",97,0.11844527395262698,"['Mulan (1998)', 'Out of Sight (1998)', 'Click (2006)', 'Nurse Betty (2000)', 'Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)', 'Osmosis Jones (2001)', 'Casanova (2005)', 'Stunt Man, The (1980)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'Feast (2014)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Sisterhood of the Traveling Pants 2, The (2008)']"
"['Inception (2010)', 'Jurassic World (2015)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)', 'Aelita: The Queen of Mars (Aelita) (1924)']",437,0.18960527595052998,"['Inception (2010)', 'Jurassic World (2015)', 'Osmosis Jones (2001)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Stunt Man, The (1980)', 'Pulse (2006)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Dragonheart 2: A New Beginning (2000)', 'Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
"['Shrek (2001)', 'Shrek 2 (2004)', 'Space Jam (1996)', 'Mulan (1998)', 'Inside Out (2015)', 'Frozen (2013)', 'Tangled (2010)', 'Robots (2005)', 'Enchanted (2007)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Aladdin and the King of Thieves (1996)', 'Home (2015)', 'Puss in Boots (Nagagutsu o haita neko) (1969)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Gnomeo & Juliet (2011)']",39,0.3062940705128205,"['Shrek (2001)', 'Shrek 2 (2004)', 'Space Jam (1996)', 'Mulan (1998)', 'Inside Out (2015)', 'Frozen (2013)', 'Tangled (2010)', 'Robots (2005)', 'Enchanted (2007)', 'Ice Age: Dawn of the Dinosaurs (2009)', 'Aladdin and the King of Thieves (1996)', 'Home (2015)', 'Puss in Boots (Nagagutsu o haita neko) (1969)', 'Ernest & Célestine (Ernest et Célestine) (2012)', 'Gnomeo & Juliet (2011)']"
"['Out of Sight (1998)', 'Nurse Betty (2000)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Inherent Vice (2014)', 'Getaway, The (1994)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Song of the Thin Man (1947)']",38,0.5923977642727642,"['Out of Sight (1998)', 'Nurse Betty (2000)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Inherent Vice (2014)', 'Getaway, The (1994)', 'Wasabi (2001)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Beat the Devil (1953)', 'Confessions of a Dangerous Mind (2002)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Song of the Thin Man (1947)']"
"['Ghost (1990)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Suicide Kings (1997)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Rules of Attraction, The (2002)', '11:14 (2003)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Confessions of a Dangerous Mind (2002)', 'Dragonheart 2: A New Beginning (2000)', 'What Happened Was... (1994)', 'Seven-Per-Cent Solution, The (1976)']",23,0.497388888888889,"['Ghost (1990)', 'Out of Sight (1998)', 'Nurse Betty (2000)', 'Suicide Kings (1997)', 'Osmosis Jones (2001)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Rules of Attraction, The (2002)', '11:14 (2003)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Interstate 60 (2002)', 'Confessions of a Dangerous Mind (2002)', 'Dragonheart 2: A New Beginning (2000)', 'What Happened Was... (1994)', 'Seven-Per-Cent Solution, The (1976)']"
"['Children of Men (2006)', 'The Hunger Games (2012)', 'Day After Tomorrow, The (2004)', 'Captain America: The First Avenger (2011)', 'Jurassic World (2015)', 'Jumper (2008)', 'Cave, The (2005)', 'Black Mask (Hak hap) (1996)', 'Rubber (2010)', 'Who Am I? (Wo shi shei) (1998)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Aelita: The Queen of Mars (Aelita) (1924)', 'Rogue (2007)']",36,0.4499050398131283,"['Children of Men (2006)', 'The Hunger Games (2012)', 'Day After Tomorrow, The (2004)', 'Captain America: The First Avenger (2011)', 'Jurassic World (2015)', 'Jumper (2008)', 'Cave, The (2005)', 'Black Mask (Hak hap) (1996)', 'Rubber (2010)', 'Who Am I? (Wo shi shei) (1998)', 'Jurassic World: Fallen Kingdom (2018)', 'Sound of Thunder, A (2005)', 'Maximum Ride (2016)', 'Aelita: The Queen of Mars (Aelita) (1924)', 'Rogue (2007)']"
"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Wasabi (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']",65,0.38421506723542936,"['Bad Boys (1995)', 'Money Train (1995)', 'Last Boy Scout, The (1991)', 'Osmosis Jones (2001)', 'Metro (1997)', 'Getaway, The (1994)', 'Ichi the Killer (Koroshiya 1) (2001)', 'Wasabi (2001)', 'Hunting Party, The (2007)', 'Stunt Man, The (1980)', 'Rubber (2010)', 'Dragonheart 2: A New Beginning (2000)', 'White Sun of the Desert, The (Beloe solntse pustyni) (1970)', 'Chase, The (1994)', 'Aelita: The Queen of Mars (Aelita) (1924)']"
