recommended_titles,# movies,error,movies
"['Phenomenon (1996)', 'Nell (1994)', 'From Russia with Love (1963)', 'Time to Kill, A (1996)', 'Wolverine, The (2013)', 'Murder in the First (1995)', 'Doctor Dolittle (1967)', 'Air America (1990)', 'Carnival of Souls (1962)', 'Prophet, A (Un Prophète) (2009)', 'Wind Rises, The (Kaze tachinu) (2013)', 'Wild Parrots of Telegraph Hill, The (2003)', 'Sword of Doom, The (Dai-bosatsu tôge) (1966)', 'Hello, Dolly! (1969)']",141,0.2712043842266965,"['Phenomenon (1996)', 'Nell (1994)', 'From Russia with Love (1963)', 'Time to Kill, A (1996)', 'Wolverine, The (2013)', 'Murder in the First (1995)', 'Doctor Dolittle (1967)', 'Air America (1990)', 'Carnival of Souls (1962)', 'Prophet, A (Un Prophète) (2009)', 'Wind Rises, The (Kaze tachinu) (2013)', 'Wild Parrots of Telegraph Hill, The (2003)', 'Sword of Doom, The (Dai-bosatsu tôge) (1966)', 'Hello, Dolly! (1969)']"
"['Batman Begins (2005)', 'Contact (1997)', 'Edward Scissorhands (1990)', 'X2: X-Men United (2003)', 'Shutter Island (2010)', 'Entrapment (1999)', 'Daredevil (2003)', 'City Slickers (1991)', 'X-Men: Days of Future Past (2014)', 'X-Men Origins: Wolverine (2009)', 'Pirates of the Caribbean: On Stranger Tides (2011)', 'Jumper (2008)', 'Stir of Echoes (1999)', 'Kindergarten Cop (1990)', 'Brüno (Bruno) (2009)']",22,0.5886666666666666,"['Batman Begins (2005)', 'Contact (1997)', 'Edward Scissorhands (1990)', 'X2: X-Men United (2003)', 'Shutter Island (2010)', 'Entrapment (1999)', 'Daredevil (2003)', 'City Slickers (1991)', 'X-Men: Days of Future Past (2014)', 'X-Men Origins: Wolverine (2009)', 'Pirates of the Caribbean: On Stranger Tides (2011)', 'Jumper (2008)', 'Stir of Echoes (1999)', 'Kindergarten Cop (1990)', 'Brüno (Bruno) (2009)']"
"['Swingers (1996)', 'The Hunger Games: Catching Fire (2013)', 'Fantasia 2000 (1999)', 'Sunshine (2007)', 'Focus (2015)', 'Air America (1990)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Asterix and Cleopatra (Astérix et Cléopâtre) (1968)', 'Tom and Jerry: A Nutcracker Tale (2007)', 'Willy/Milly (1986)', 'Buzzard (2015)', 'Saving Santa (2013)', 'Ugly Duckling and Me!, The (2006)', 'Valet, The (La doublure) (2006)', 'Breed, The (2006)']",194,0.4593203804742267,"['Swingers (1996)', 'The Hunger Games: Catching Fire (2013)', 'Fantasia 2000 (1999)', 'Sunshine (2007)', 'Focus (2015)', 'Air America (1990)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Asterix and Cleopatra (Astérix et Cléopâtre) (1968)', 'Tom and Jerry: A Nutcracker Tale (2007)', 'Willy/Milly (1986)', 'Buzzard (2015)', 'Saving Santa (2013)', 'Ugly Duckling and Me!, The (2006)', 'Valet, The (La doublure) (2006)', 'Breed, The (2006)']"
"['Apocalypse Now (1979)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Army of Darkness (1993)', 'Anger Management (2003)', 'Andromeda Strain, The (1971)', 'Titanic (1953)', 'My Stepmother Is an Alien (1988)', 'Pompatus of Love, The (1996)', 'Perfect Plan, A (Plan parfait, Un) (2012)', '5,000 Fingers of Dr. T, The (1953)', 'Alexander Nevsky (Aleksandr Nevskiy) (1938)']",608,0.14394932900682658,"['Apocalypse Now (1979)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Army of Darkness (1993)', 'Anger Management (2003)', 'Andromeda Strain, The (1971)', 'Titanic (1953)', 'My Stepmother Is an Alien (1988)', 'Pompatus of Love, The (1996)', 'Perfect Plan, A (Plan parfait, Un) (2012)', '5,000 Fingers of Dr. T, The (1953)', 'Alexander Nevsky (Aleksandr Nevskiy) (1938)']"
"['Life Is Beautiful (La Vita è bella) (1997)', 'Rocky Horror Picture Show, The (1975)', 'Pleasantville (1998)', 'Lady and the Tramp (1955)', 'NeverEnding Story, The (1984)', 'Patton (1970)', 'Manchurian Candidate, The (1962)', ""Christmas Vacation (National Lampoon's Christmas Vacation) (1989)"", 'Inspector Gadget (1999)', 'Doctor Zhivago (1965)', 'American Tail, An (1986)', 'Eat Drink Man Woman (Yin shi nan nu) (1994)', '1984 (Nineteen Eighty-Four) (1984)', 'Deadpool 2 (2018)', 'Lolita (1997)']",168,0.16553556769387223,"['Life Is Beautiful (La Vita è bella) (1997)', 'Rocky Horror Picture Show, The (1975)', 'Pleasantville (1998)', 'Lady and the Tramp (1955)', 'NeverEnding Story, The (1984)', 'Patton (1970)', 'Manchurian Candidate, The (1962)', ""Christmas Vacation (National Lampoon's Christmas Vacation) (1989)"", 'Inspector Gadget (1999)', 'Doctor Zhivago (1965)', 'American Tail, An (1986)', 'Eat Drink Man Woman (Yin shi nan nu) (1994)', '1984 (Nineteen Eighty-Four) (1984)', 'Deadpool 2 (2018)', 'Lolita (1997)']"
"['American Splendor (2003)', 'Grave of the Fireflies (Hotaru no haka) (1988)', 'Barcelona (1994)', 'Ninja Scroll (Jûbei ninpûchô) (1995)', 'Deadpool 2 (2018)', 'Chitty Chitty Bang Bang (1968)', 'Capturing the Friedmans (2003)', 'Gallipoli (1981)', 'Trial, The (Procès, Le) (1962)', 'Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)', 'Gigantic (A Tale of Two Johns) (2002)', 'Cinemania (2002)', 'Jezebel (1938)', 'Pride and Prejudice (1940)', 'Come and See (Idi i smotri) (1985)']",38,0.3418380115255115,"['American Splendor (2003)', 'Grave of the Fireflies (Hotaru no haka) (1988)', 'Barcelona (1994)', 'Ninja Scroll (Jûbei ninpûchô) (1995)', 'Deadpool 2 (2018)', 'Chitty Chitty Bang Bang (1968)', 'Capturing the Friedmans (2003)', 'Gallipoli (1981)', 'Trial, The (Procès, Le) (1962)', 'Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)', 'Gigantic (A Tale of Two Johns) (2002)', 'Cinemania (2002)', 'Jezebel (1938)', 'Pride and Prejudice (1940)', 'Come and See (Idi i smotri) (1985)']"
"['Punch-Drunk Love (2002)', ""Monty Python's And Now for Something Completely Different (1971)"", 'Phantasm (1979)', 'Barcelona (1994)', 'Rush (2013)', 'Haunting, The (1963)', 'Very Long Engagement, A (Un long dimanche de fiançailles) (2004)', 'Tea with Mussolini (1999)', 'Taxi (1998)', 'Taxi 2 (2000)', 'Control Room (2004)', 'Brigadoon (1954)', 'I Am Trying to Break Your Heart (2002)', 'Dangerous Beauty (1998)', 'Thief (1981)']",71,0.1327390572390573,"['Punch-Drunk Love (2002)', ""Monty Python's And Now for Something Completely Different (1971)"", 'Phantasm (1979)', 'Barcelona (1994)', 'Rush (2013)', 'Haunting, The (1963)', 'Very Long Engagement, A (Un long dimanche de fiançailles) (2004)', 'Tea with Mussolini (1999)', 'Taxi (1998)', 'Taxi 2 (2000)', 'Control Room (2004)', 'Brigadoon (1954)', 'I Am Trying to Break Your Heart (2002)', 'Dangerous Beauty (1998)', 'Thief (1981)']"
"['Unforgiven (1992)', 'Philadelphia Story, The (1940)', ""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Seventh Seal, The (Sjunde inseglet, Det) (1957)', 'Big Sleep, The (1946)', 'It Happened One Night (1934)', 'Inside Job (2010)', ""Ocean's Eleven (a.k.a. Ocean's 11) (1960)"", 'Adventures of Robin Hood, The (1938)', 'Margin Call (2011)', 'Top Hat (1935)', 'Shall We Dance (1937)', 'Band Wagon, The (1953)', 'Lions For Lambs (2007)', 'Casino Jack (2010)']",128,0.20129159166206684,"['Unforgiven (1992)', 'Philadelphia Story, The (1940)', ""Once Upon a Time in the West (C'era una volta il West) (1968)"", 'Seventh Seal, The (Sjunde inseglet, Det) (1957)', 'Big Sleep, The (1946)', 'It Happened One Night (1934)', 'Inside Job (2010)', ""Ocean's Eleven (a.k.a. Ocean's 11) (1960)"", 'Adventures of Robin Hood, The (1938)', 'Margin Call (2011)', 'Top Hat (1935)', 'Shall We Dance (1937)', 'Band Wagon, The (1953)', 'Lions For Lambs (2007)', 'Casino Jack (2010)']"
"['Do the Right Thing (1989)', 'All About Eve (1950)', 'River Runs Through It, A (1992)', 'Tucker & Dale vs Evil (2010)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'Capturing the Friedmans (2003)', 'Death and the Maiden (1994)', 'Henry: Portrait of a Serial Killer (1986)', 'My Man Godfrey (1936)', 'Man Who Fell to Earth, The (1976)', 'Gigantic (A Tale of Two Johns) (2002)', 'Cinemania (2002)', 'Chorus Line, A (1985)', 'Victory (a.k.a. Escape to Victory) (1981)', 'The Big Bus (1976)']",23,0.8136406186406188,"['Do the Right Thing (1989)', 'All About Eve (1950)', 'River Runs Through It, A (1992)', 'Tucker & Dale vs Evil (2010)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'Capturing the Friedmans (2003)', 'Death and the Maiden (1994)', 'Henry: Portrait of a Serial Killer (1986)', 'My Man Godfrey (1936)', 'Man Who Fell to Earth, The (1976)', 'Gigantic (A Tale of Two Johns) (2002)', 'Cinemania (2002)', 'Chorus Line, A (1985)', 'Victory (a.k.a. Escape to Victory) (1981)', 'The Big Bus (1976)']"
"['Stranger Than Paradise (1984)', 'Duchess, The (2008)', 'Encounters at the End of the World (2008)', 'Benji the Hunted (1987)', 'Safety Last! (1923)', 'Come and See (Idi i smotri) (1985)', 'Superman/Batman: Public Enemies (2009)', 'Battle For Sevastopol (2015)', 'The Bremen Town Musicians (1969)', 'Garden of Words, The (Koto no ha no niwa) (2013)', 'SORI: Voice from the Heart (2016)', 'Wonder Woman (2009)', 'Man with the Golden Arm, The (1955)', 'Che: Part One (2008)', 'Che: Part Two (2008)']",32,0.5667582417582417,"['Stranger Than Paradise (1984)', 'Duchess, The (2008)', 'Encounters at the End of the World (2008)', 'Benji the Hunted (1987)', 'Safety Last! (1923)', 'Come and See (Idi i smotri) (1985)', 'Superman/Batman: Public Enemies (2009)', 'Battle For Sevastopol (2015)', 'The Bremen Town Musicians (1969)', 'Garden of Words, The (Koto no ha no niwa) (2013)', 'SORI: Voice from the Heart (2016)', 'Wonder Woman (2009)', 'Man with the Golden Arm, The (1955)', 'Che: Part One (2008)', 'Che: Part Two (2008)']"
"['Santa Clause, The (1994)', 'Amadeus (1984)', 'Hudsucker Proxy, The (1994)', 'Oblivion (2013)', 'Lone Star (1996)', 'Wolf (1994)', 'Paul (2011)', ""Antonia's Line (Antonia) (1995)"", 'New World, The (2005)', 'Mommie Dearest (1981)', 'Operation Petticoat (1959)', 'Meet Wally Sparks (1997)', 'Curse of the Jade Scorpion, The (2001)', 'Eddie and the Cruisers (1983)', 'Lost & Found (1999)']",20,0.6754166666666667,"['Santa Clause, The (1994)', 'Amadeus (1984)', 'Hudsucker Proxy, The (1994)', 'Oblivion (2013)', 'Lone Star (1996)', 'Wolf (1994)', 'Paul (2011)', ""Antonia's Line (Antonia) (1995)"", 'New World, The (2005)', 'Mommie Dearest (1981)', 'Operation Petticoat (1959)', 'Meet Wally Sparks (1997)', 'Curse of the Jade Scorpion, The (2001)', 'Eddie and the Cruisers (1983)', 'Lost & Found (1999)']"
"[""Amores Perros (Love's a Bitch) (2000)"", 'Dancer in the Dark (2000)', 'Ghost Dog: The Way of the Samurai (1999)', 'Rosencrantz and Guildenstern Are Dead (1990)', 'Hamlet (1996)', 'Unbearable Lightness of Being, The (1988)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'Black Cat, White Cat (Crna macka, beli macor) (1998)', 'Last Temptation of Christ, The (1988)', 'Catch-22 (1970)', 'Barry Lyndon (1975)', 'Fired Up (2009)', 'Stranger Than Paradise (1984)', 'Lost and Delirious (2001)', 'Open Hearts (Elsker dig for evigt) (2002)']",48,0.2637175324675325,"[""Amores Perros (Love's a Bitch) (2000)"", 'Dancer in the Dark (2000)', 'Ghost Dog: The Way of the Samurai (1999)', 'Rosencrantz and Guildenstern Are Dead (1990)', 'Hamlet (1996)', 'Unbearable Lightness of Being, The (1988)', 'Assassination of Jesse James by the Coward Robert Ford, The (2007)', 'Black Cat, White Cat (Crna macka, beli macor) (1998)', 'Last Temptation of Christ, The (1988)', 'Catch-22 (1970)', 'Barry Lyndon (1975)', 'Fired Up (2009)', 'Stranger Than Paradise (1984)', 'Lost and Delirious (2001)', 'Open Hearts (Elsker dig for evigt) (2002)']"
"['There Will Be Blood (2007)', 'Halloween (1978)', 'In the Name of the Father (1993)', ""Pee-wee's Big Adventure (1985)"", 'Crocodile Dundee II (1988)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'Mist, The (2007)', ""Shoot 'Em Up (2007)"", 'Man from Earth, The (2007)', 'Hamlet (1990)', 'Places in the Heart (1984)', 'Phantasm II (1988)', 'Kind Hearts and Coronets (1949)', 'Firewalker (1986)', 'Ex Drummer (2007)']",58,0.22683439245939252,"['There Will Be Blood (2007)', 'Halloween (1978)', 'In the Name of the Father (1993)', ""Pee-wee's Big Adventure (1985)"", 'Crocodile Dundee II (1988)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'Mist, The (2007)', ""Shoot 'Em Up (2007)"", 'Man from Earth, The (2007)', 'Hamlet (1990)', 'Places in the Heart (1984)', 'Phantasm II (1988)', 'Kind Hearts and Coronets (1949)', 'Firewalker (1986)', 'Ex Drummer (2007)']"
"['Monsters University (2013)', 'Rush (2013)', 'Ip Man (2008)', 'Gladiator (1992)', 'Pain & Gain (2013)', 'Duchess, The (2008)', 'Timecrimes (Cronocrímenes, Los) (2007)', 'Baraka (1992)', 'Woman in the Dunes (Suna no onna) (1964)', ""Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)"", 'Safety Last! (1923)', 'Justice League: Doom (2012) ', 'Superman/Batman: Public Enemies (2009)', 'Lady Jane (1986)', 'Open Hearts (Elsker dig for evigt) (2002)']",26,0.32934065934065937,"['Monsters University (2013)', 'Rush (2013)', 'Ip Man (2008)', 'Gladiator (1992)', 'Pain & Gain (2013)', 'Duchess, The (2008)', 'Timecrimes (Cronocrímenes, Los) (2007)', 'Baraka (1992)', 'Woman in the Dunes (Suna no onna) (1964)', ""Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)"", 'Safety Last! (1923)', 'Justice League: Doom (2012) ', 'Superman/Batman: Public Enemies (2009)', 'Lady Jane (1986)', 'Open Hearts (Elsker dig for evigt) (2002)']"
"['Maltese Falcon, The (a.k.a. Dangerous Female) (1931)', '8 1/2 (8½) (1963)', ""It's a Mad, Mad, Mad, Mad World (1963)"", ""Sophie's Choice (1982)"", 'General, The (1926)', ""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"", ""Spanish Apartment, The (L'auberge espagnole) (2002)"", 'Last Tango in Paris (Ultimo tango a Parigi) (1972)', 'Opera (1987)', 'Scratch (2001)', 'Maniac Cop 2 (1990)', 'Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)', 'Live Nude Girls (1995)', 'My Sassy Girl (Yeopgijeogin geunyeo) (2001)', 'When Worlds Collide (1951)']",59,0.32267246642246644,"['Maltese Falcon, The (a.k.a. Dangerous Female) (1931)', '8 1/2 (8½) (1963)', ""It's a Mad, Mad, Mad, Mad World (1963)"", ""Sophie's Choice (1982)"", 'General, The (1926)', ""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"", ""Spanish Apartment, The (L'auberge espagnole) (2002)"", 'Last Tango in Paris (Ultimo tango a Parigi) (1972)', 'Opera (1987)', 'Scratch (2001)', 'Maniac Cop 2 (1990)', 'Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981)', 'Live Nude Girls (1995)', 'My Sassy Girl (Yeopgijeogin geunyeo) (2001)', 'When Worlds Collide (1951)']"
"['Rudy (1993)', 'Right Stuff, The (1983)', 'Rebel Without a Cause (1955)', 'Barcelona (1994)', 'Heartbreak Ridge (1986)', 'Ordinary People (1980)', 'Empire of the Sun (1987)', 'Slap Shot (1977)', 'Gallipoli (1981)', 'Jeremiah Johnson (1972)', 'Waydowntown (2000)', 'Scratch (2001)', 'Tadpole (2002)', 'All the Real Girls (2003)', 'Cherish (2002)']",63,0.16139803300436803,"['Rudy (1993)', 'Right Stuff, The (1983)', 'Rebel Without a Cause (1955)', 'Barcelona (1994)', 'Heartbreak Ridge (1986)', 'Ordinary People (1980)', 'Empire of the Sun (1987)', 'Slap Shot (1977)', 'Gallipoli (1981)', 'Jeremiah Johnson (1972)', 'Waydowntown (2000)', 'Scratch (2001)', 'Tadpole (2002)', 'All the Real Girls (2003)', 'Cherish (2002)']"
"['Gangs of New York (2002)', 'Waiting for Guffman (1996)', 'Fantasia 2000 (1999)', ""Devil's Own, The (1997)"", 'Mighty Wind, A (2003)', 'Papillon (1973)', 'Howards End (1992)', ""Guess Who's Coming to Dinner (1967)"", 'Boys from Brazil, The (1978)', 'Treasure Planet (2002)', 'Verdict, The (1982)', 'Everest (1998)', '7th Voyage of Sinbad, The (1958)', 'Places in the Heart (1984)', 'Repulsion (1965)']",179,0.3433142786165661,"['Gangs of New York (2002)', 'Waiting for Guffman (1996)', 'Fantasia 2000 (1999)', ""Devil's Own, The (1997)"", 'Mighty Wind, A (2003)', 'Papillon (1973)', 'Howards End (1992)', ""Guess Who's Coming to Dinner (1967)"", 'Boys from Brazil, The (1978)', 'Treasure Planet (2002)', 'Verdict, The (1982)', 'Everest (1998)', '7th Voyage of Sinbad, The (1958)', 'Places in the Heart (1984)', 'Repulsion (1965)']"
"['Wings of Desire (Himmel über Berlin, Der) (1987)', 'Infernal Affairs (Mou gaan dou) (2002)', 'Never Cry Wolf (1983)', 'Secret in Their Eyes, The (El secreto de sus ojos) (2009)', 'Dersu Uzala (1975)', 'What We Do in the Shadows (2014)', 'Love & Mercy (2014)', 'Pride and Prejudice (1940)', 'Room, The (2003)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)', 'Best of Youth, The (La meglio gioventù) (2003)', 'Come and See (Idi i smotri) (1985)', 'Into the Woods (1991)', '12 Angry Men (1997)']",34,0.3794465058750772,"['Wings of Desire (Himmel über Berlin, Der) (1987)', 'Infernal Affairs (Mou gaan dou) (2002)', 'Never Cry Wolf (1983)', 'Secret in Their Eyes, The (El secreto de sus ojos) (2009)', 'Dersu Uzala (1975)', 'What We Do in the Shadows (2014)', 'Love & Mercy (2014)', 'Pride and Prejudice (1940)', 'Room, The (2003)', 'Gentlemen of Fortune (Dzhentlmeny udachi) (1972)', 'Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)', 'Best of Youth, The (La meglio gioventù) (2003)', 'Come and See (Idi i smotri) (1985)', 'Into the Woods (1991)', '12 Angry Men (1997)']"
"['Alvin and the Chipmunks: The Squeakquel (2009)', 'Asterix and the Vikings (Astérix et les Vikings) (2006)', 'The Eye: Infinity (2005)', 'What Love Is (2007)', 'Scooby-Doo Goes Hollywood (1979)', 'Big Top Scooby-Doo! (2012)', 'Scooby-Doo! and the Loch Ness Monster (2004)', 'Scooby-Doo! and the Samurai Sword (2009)', 'Tom and Jerry: Shiver Me Whiskers (2006)', 'Ooops! Noah is Gone... (2015)', 'Hollywood Chainsaw Hookers (1988)', 'Buzzard (2015)', 'Calcium Kid, The (2004)', ""Mickey's Once Upon a Christmas (1999)"", 'Meantime (1984)']",46,0.4363915055532702,"['Alvin and the Chipmunks: The Squeakquel (2009)', 'Asterix and the Vikings (Astérix et les Vikings) (2006)', 'The Eye: Infinity (2005)', 'What Love Is (2007)', 'Scooby-Doo Goes Hollywood (1979)', 'Big Top Scooby-Doo! (2012)', 'Scooby-Doo! and the Loch Ness Monster (2004)', 'Scooby-Doo! and the Samurai Sword (2009)', 'Tom and Jerry: Shiver Me Whiskers (2006)', 'Ooops! Noah is Gone... (2015)', 'Hollywood Chainsaw Hookers (1988)', 'Buzzard (2015)', 'Calcium Kid, The (2004)', ""Mickey's Once Upon a Christmas (1999)"", 'Meantime (1984)']"
"['Army of Darkness (1993)', 'Watchmen (2009)', 'Madness of King George, The (1994)', 'Hoop Dreams (1994)', 'Strictly Ballroom (1992)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'Shaolin Soccer (Siu lam juk kau) (2001)', 'Seven Pounds (2008)', 'Near Dark (1987)', 'Lesson Faust (1994)', 'Thousand Clowns, A (1965)']",398,0.1393473066285566,"['Army of Darkness (1993)', 'Watchmen (2009)', 'Madness of King George, The (1994)', 'Hoop Dreams (1994)', 'Strictly Ballroom (1992)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'Shaolin Soccer (Siu lam juk kau) (2001)', 'Seven Pounds (2008)', 'Near Dark (1987)', 'Lesson Faust (1994)', 'Thousand Clowns, A (1965)']"
"['Band of Brothers (2001)', 'Baraka (1992)', 'Friday the 13th Part VI: Jason Lives (1986)', 'Benji the Hunted (1987)', 'Machete Kills (Machete 2) (2013)', 'Belle époque (1992)', 'Saw (2003)', 'Come and See (Idi i smotri) (1985)', 'Battle For Sevastopol (2015)', 'Tom Segura: Completely Normal (2014)', 'Seve (2014)', 'SORI: Voice from the Heart (2016)', 'Man with the Golden Arm, The (1955)', 'Che: Part One (2008)', 'Che: Part Two (2008)']",21,0.8105751633986926,"['Band of Brothers (2001)', 'Baraka (1992)', 'Friday the 13th Part VI: Jason Lives (1986)', 'Benji the Hunted (1987)', 'Machete Kills (Machete 2) (2013)', 'Belle époque (1992)', 'Saw (2003)', 'Come and See (Idi i smotri) (1985)', 'Battle For Sevastopol (2015)', 'Tom Segura: Completely Normal (2014)', 'Seve (2014)', 'SORI: Voice from the Heart (2016)', 'Man with the Golden Arm, The (1955)', 'Che: Part One (2008)', 'Che: Part Two (2008)']"
"['Pi (1998)', ""Dead Men Don't Wear Plaid (1982)"", 'Inconvenient Truth, An (2006)', 'Primary Colors (1998)', 'Smokey and the Bandit (1977)', 'Joe Versus the Volcano (1990)', 'Shattered Glass (2003)', 'Klute (1971)', 'Roger Dodger (2002)', 'Laura (1944)', 'Down and Out in Beverly Hills (1986)', 'Great Outdoors, The (1988)', 'Hudson Hawk (1991)', 'Vanishing, The (1993)', 'Gerry (2002)']",26,0.3919444444444445,"['Pi (1998)', ""Dead Men Don't Wear Plaid (1982)"", 'Inconvenient Truth, An (2006)', 'Primary Colors (1998)', 'Smokey and the Bandit (1977)', 'Joe Versus the Volcano (1990)', 'Shattered Glass (2003)', 'Klute (1971)', 'Roger Dodger (2002)', 'Laura (1944)', 'Down and Out in Beverly Hills (1986)', 'Great Outdoors, The (1988)', 'Hudson Hawk (1991)', 'Vanishing, The (1993)', 'Gerry (2002)']"
"['Harry Potter and the Deathly Hallows: Part 1 (2010)', 'Gone with the Wind (1939)', 'Dancer in the Dark (2000)', 'Benny & Joon (1993)', 'Annie (1982)', 'Rebel Without a Cause (1955)', 'Once Were Warriors (1994)', 'Officer and a Gentleman, An (1982)', 'Murder in the First (1995)', 'Victor/Victoria (1982)', 'You Can Count on Me (2000)', 'Stranger Than Paradise (1984)', 'Abbott and Costello Meet Frankenstein (1948)', 'Where the Money Is (2000)', 'Affair of Love, An (Liaison pornographique, Une) (1999)']",97,0.16140705182616952,"['Harry Potter and the Deathly Hallows: Part 1 (2010)', 'Gone with the Wind (1939)', 'Dancer in the Dark (2000)', 'Benny & Joon (1993)', 'Annie (1982)', 'Rebel Without a Cause (1955)', 'Once Were Warriors (1994)', 'Officer and a Gentleman, An (1982)', 'Murder in the First (1995)', 'Victor/Victoria (1982)', 'You Can Count on Me (2000)', 'Stranger Than Paradise (1984)', 'Abbott and Costello Meet Frankenstein (1948)', 'Where the Money Is (2000)', 'Affair of Love, An (Liaison pornographique, Une) (1999)']"
"['Pianist, The (2002)', 'Deer Hunter, The (1978)', 'My Neighbor Totoro (Tonari no Totoro) (1988)', 'The Revenant (2015)', 'Dial M for Murder (1954)', 'Super Troopers (2001)', 'And Your Mother Too (Y tu mamá también) (2001)', 'Little Dieter Needs to Fly (1997)', 'Martin Lawrence Live: Runteldat (2002)', 'Animals are Beautiful People (1974)']",437,0.22169276919109812,"['Pianist, The (2002)', 'Deer Hunter, The (1978)', 'My Neighbor Totoro (Tonari no Totoro) (1988)', 'The Revenant (2015)', 'Dial M for Murder (1954)', 'Super Troopers (2001)', 'And Your Mother Too (Y tu mamá también) (2001)', 'Little Dieter Needs to Fly (1997)', 'Martin Lawrence Live: Runteldat (2002)', 'Animals are Beautiful People (1974)']"
"['Next Stop Wonderland (1998)', 'Blended (2014)', 'Paris Is Burning (1990)', 'Purge: Anarchy, The (2014)', 'Chocolat (1988)', ""Adam's Rib (1949)"", 'New Jersey Drive (1995)', 'Anniversary Party, The (2001)', 'Marat/Sade (1966)', 'Perfect Candidate, A (1996)', 'Watermark (2014)', 'King of Hearts (1966)', 'Woman Under the Influence, A (1974)', 'Crossing Delancey (1988)', 'More (1998)']",39,0.33129407051282056,"['Next Stop Wonderland (1998)', 'Blended (2014)', 'Paris Is Burning (1990)', 'Purge: Anarchy, The (2014)', 'Chocolat (1988)', ""Adam's Rib (1949)"", 'New Jersey Drive (1995)', 'Anniversary Party, The (2001)', 'Marat/Sade (1966)', 'Perfect Candidate, A (1996)', 'Watermark (2014)', 'King of Hearts (1966)', 'Woman Under the Influence, A (1974)', 'Crossing Delancey (1988)', 'More (1998)']"
"['Lawrence of Arabia (1962)', 'Rogue One: A Star Wars Story (2016)', 'Logan (2017)', 'Doctor Zhivago (1965)', 'High Noon (1952)', 'Hustler, The (1961)', 'Breaking Away (1979)', 'Solaris (Solyaris) (1972)', 'Center Stage (2000)', 'True Grit (1969)', ""Man Bites Dog (C'est arrivé près de chez vous) (1992)"", 'Bachelor Party (1984)', 'Voices from the List (2004)', 'Crazies, The (2010)', 'Shaft (1971)']",38,0.3873977642727643,"['Lawrence of Arabia (1962)', 'Rogue One: A Star Wars Story (2016)', 'Logan (2017)', 'Doctor Zhivago (1965)', 'High Noon (1952)', 'Hustler, The (1961)', 'Breaking Away (1979)', 'Solaris (Solyaris) (1972)', 'Center Stage (2000)', 'True Grit (1969)', ""Man Bites Dog (C'est arrivé près de chez vous) (1992)"", 'Bachelor Party (1984)', 'Voices from the List (2004)', 'Crazies, The (2010)', 'Shaft (1971)']"
"['Louis C.K.: Live at the Beacon Theater (2011)', 'You Can Count on Me (2000)', 'General, The (1926)', 'Paris Is Burning (1990)', 'Cop Out (2010)', 'Face in the Crowd, A (1957)', 'Skin I Live In, The (La piel que habito) (2011)', 'Interiors (1978)', 'Trip to Bountiful, The (1985)', 'Shower (Xizao) (1999)', 'Tom Segura: Mostly Stories (2016)', 'Continental Divide (1981)', 'Four Seasons, The (1981)', 'Paper Birds (Pájaros de papel) (2010)', 'Two Family House (2000)']",23,0.5313888888888889,"['Louis C.K.: Live at the Beacon Theater (2011)', 'You Can Count on Me (2000)', 'General, The (1926)', 'Paris Is Burning (1990)', 'Cop Out (2010)', 'Face in the Crowd, A (1957)', 'Skin I Live In, The (La piel que habito) (2011)', 'Interiors (1978)', 'Trip to Bountiful, The (1985)', 'Shower (Xizao) (1999)', 'Tom Segura: Mostly Stories (2016)', 'Continental Divide (1981)', 'Four Seasons, The (1981)', 'Paper Birds (Pájaros de papel) (2010)', 'Two Family House (2000)']"
